timestamp,tag_id
157.775,tag2487
157.585,tag5293
157.851,tag5297
157.485,tag5299
157.601,tag6485
157.755,tag5310
157.457,tag5306
157.555,tag6493
157.474,tag5308
157.025,tag5298
157.011,tag2481
157.483,tag2472
157.646,tag6472
157.114,tag2482
157.145,tag6472
157.929,tag2466
157.757,tag6471
157.812,tag2464
157.942,tag5305
157.256,tag5297
158.420,tag9393
158.433,tag5305
158.632,tag82
158.528,tag2475
158.091,tag5309
158.496,tag6495
158.512,tag2483
158.353,tag2631
158.423,tag5285
158.586,tag10214
158.277,tag5303
158.726,tag6491
158.590,tag5300
158.397,tag2495
158.389,tag2464
158.340,tag10358
158.876,tag5283
158.155,tag1270
158.046,tag6490
158.977,tag5289
158.100,tag7183
158.289,tag5282
158.690,tag5310
158.345,tag5286
158.030,tag6483
158.481,tag5310
158.927,tag5306
158.980,tag2488
158.123,tag2470
158.296,tag2488
158.958,tag5292
158.035,tag2471
158.228,tag9944
158.803,tag6472
158.253,tag2470
158.901,tag5311
158.737,tag6473
158.046,tag5303
158.716,tag5290
158.294,tag5301
159.893,tag2491
159.833,tag6464
159.734,tag5310
159.739,tag5281
159.644,tag6493
159.351,tag2465
159.972,tag2466
159.375,tag6494
159.468,tag6487
159.711,tag5281
159.439,tag5309
159.094,tag5298
159.092,tag6485
159.613,tag6497
159.829,tag5299
159.699,tag2491
159.771,tag6491
159.466,tag6494
159.671,tag6490
159.348,tag5281
159.967,tag6464
159.335,tag2479
159.191,tag5311
159.701,tag2481
159.025,tag6472
159.518,tag2486
159.545,tag2464
159.565,tag11505
159.627,tag5295
159.265,tag2469
159.262,tag2471
159.287,tag2471
159.698,tag6477
159.835,tag2466
159.060,tag2476
159.451,tag6471
159.931,tag6494
159.788,tag9230
159.679,tag410
159.918,tag5293
160.387,tag4525
160.129,tag2468
160.882,tag9150
160.934,tag6476
160.363,tag2473
160.794,tag5305
160.520,tag2478
160.986,tag2485
160.702,tag6469
160.228,tag2478
160.091,tag2490
160.336,tag6470
160.437,tag2495
160.894,tag6469
160.605,tag2471
160.056,tag5282
160.493,tag6466
160.490,tag2465
160.251,tag6822
160.879,tag6493
160.252,tag5302
160.133,tag5284
160.400,tag5287
160.756,tag6465
160.537,tag5286
160.134,tag5286
160.379,tag6476
160.112,tag6486
160.904,tag5293
160.355,tag6468
160.011,tag5291
160.938,tag2464
160.060,tag6489
160.538,tag2478
160.711,tag5280
160.736,tag5283
160.354,tag6478
160.867,tag6477
160.358,tag5298
160.693,tag5283
161.784,tag5289
161.740,tag2478
161.652,tag6487
161.830,tag6473
161.920,tag6483
161.409,tag5308
161.527,tag6489
161.775,tag2475
161.893,tag2163
161.701,tag6476
161.411,tag2493
161.884,tag5293
161.267,tag5305
161.202,tag6472
161.179,tag2494
161.746,tag6488
161.236,tag2489
161.196,tag2484
161.544,tag6465
161.794,tag5311
161.663,tag5301
161.488,tag5292
161.799,tag2464
161.897,tag6478
161.486,tag6486
161.310,tag5306
161.741,tag6488
161.156,tag2489
161.709,tag2470
161.923,tag5280
161.520,tag5284
161.364,tag5300
161.425,tag6495
161.957,tag710
161.189,tag2494
161.626,tag5296
161.378,tag6491
161.527,tag6495
161.782,tag2467
161.845,tag2487
162.126,tag2478
162.301,tag5282
162.893,tag2478
162.977,tag9471
162.893,tag6478
162.830,tag5285
162.238,tag2474
162.091,tag2479
162.176,tag6487
162.749,tag5302
162.700,tag5296
162.394,tag2467
162.487,tag2491
162.629,tag2973
162.701,tag2467
162.376,tag2470
162.396,tag5302
162.416,tag2487
162.945,tag6486
162.108,tag2481
162.615,tag2491
162.528,tag487
162.175,tag6471
162.463,tag5301
162.335,tag2474
162.208,tag2478
162.755,tag5295
162.261,tag5289
162.546,tag6182
162.422,tag5308
162.567,tag5301
162.954,tag11795
162.618,tag5302
162.603,tag2464
162.600,tag5283
162.973,tag5295
162.757,tag6491
162.334,tag5310
162.551,tag6478
162.657,tag5293
163.332,tag2467
163.407,tag5304
163.990,tag2492
163.289,tag5310
163.148,tag2476
163.216,tag6491
163.390,tag5296
163.900,tag5311
163.508,tag6495
163.581,tag9485
163.158,tag2493
163.786,tag4089
163.871,tag5309
163.512,tag5307
163.078,tag9917
163.992,tag5284
163.204,tag2480
163.712,tag2473
163.463,tag6495
163.716,tag6482
163.032,tag6468
163.994,tag5305
163.110,tag2466
163.095,tag2464
163.696,tag5299
163.300,tag6489
163.268,tag5311
163.112,tag5297
163.605,tag2489
163.358,tag2490
163.623,tag5290
163.977,tag5298
163.778,tag2482
163.836,tag2471
163.658,tag6466
163.250,tag6470
163.588,tag5287
163.249,tag5299
163.458,tag5300
163.615,tag2481
164.291,tag6470
164.467,tag60
164.094,tag2474
164.429,tag205
164.236,tag6483
164.110,tag2476
164.644,tag2474
164.123,tag2469
164.920,tag9910
164.956,tag2491
164.034,tag5311
164.564,tag2487
164.939,tag6487
164.063,tag5293
164.731,tag6468
164.748,tag2469
164.212,tag5309
164.586,tag2477
164.274,tag5287
164.735,tag2477
164.264,tag6486
164.874,tag6483
164.038,tag2488
164.921,tag2484
164.556,tag2477
164.836,tag5309
164.784,tag2480
164.687,tag5311
164.678,tag2487
164.646,tag6487
164.149,tag2474
164.636,tag5308
164.877,tag6483
164.237,tag6485
164.500,tag9966
164.418,tag6474
164.079,tag2479
164.240,tag5307
164.655,tag2480
164.777,tag5303
165.046,tag2492
165.754,tag5302
165.055,tag2464
165.852,tag6470
165.527,tag2484
165.217,tag6474
165.917,tag6469
165.082,tag5307
165.721,tag10775
165.927,tag2488
165.588,tag5284
165.191,tag2492
165.124,tag6470
165.364,tag2482
165.212,tag6471
165.056,tag2488
165.145,tag5286
165.804,tag6481
165.165,tag2464
165.631,tag2470
165.671,tag6464
165.518,tag5311
165.005,tag2476
165.093,tag6470
165.561,tag5298
165.109,tag8665
165.849,tag2495
165.120,tag5286
165.207,tag2480
165.315,tag2464
165.787,tag5305
165.549,tag6479
165.595,tag5351
165.656,tag2492
165.457,tag2466
165.472,tag5283
165.959,tag5748
165.235,tag6491
165.940,tag6476
165.716,tag6465
166.063,tag2475
166.679,tag6481
166.833,tag2485
166.631,tag4479
166.446,tag6485
166.298,tag5304
166.392,tag2471
166.290,tag1216
166.130,tag2466
166.294,tag2482
166.349,tag5387
166.635,tag6488
166.528,tag6467
166.285,tag2464
166.871,tag6489
166.615,tag2470
166.800,tag5311
166.189,tag2482
166.297,tag5280
166.644,tag2889
166.942,tag5287
166.618,tag6493
166.725,tag2489
166.483,tag6494
166.600,tag2481
166.096,tag5286
166.340,tag5294
166.016,tag2495
166.711,tag6482
166.183,tag6480
166.107,tag6485
166.667,tag5309
166.032,tag3038
166.083,tag2493
166.736,tag2474
166.733,tag2469
166.910,tag6495
166.089,tag8636
166.714,tag6469
166.411,tag6480
167.246,tag6489
167.659,tag5304
167.481,tag6480
167.853,tag6477
167.572,tag6489
167.182,tag2482
167.351,tag2480
167.157,tag2474
167.507,tag2483
167.832,tag2495
167.927,tag6493
167.708,tag6465
167.063,tag5291
167.503,tag6469
167.544,tag5291
167.636,tag5286
167.817,tag6469
167.391,tag5305
167.778,tag5299
167.080,tag2489
167.579,tag5305
167.498,tag5291
167.748,tag5295
167.326,tag6475
167.411,tag2470
167.943,tag5311
167.991,tag2477
168.000,tag6481
167.682,tag6490
167.566,tag2479
167.911,tag2466
167.151,tag6477
167.418,tag6468
167.843,tag2477
167.835,tag6482
167.165,tag5297
167.817,tag2489
167.770,tag6484
167.206,tag5291
167.612,tag5293
168.216,tag5294
168.616,tag2489
168.328,tag9680
168.321,tag6487
168.529,tag2465
168.492,tag5308
168.806,tag6466
168.815,tag5302
168.935,tag5283
168.734,tag6482
168.260,tag5300
168.027,tag2477
168.034,tag5306
168.467,tag2486
168.507,tag665
168.224,tag5304
168.904,tag6487
168.593,tag6491
168.184,tag2475
168.164,tag2495
168.028,tag6479
168.731,tag2472
168.068,tag6469
168.108,tag5281
168.257,tag5286
168.397,tag2486
168.379,tag5301
168.457,tag9830
168.840,tag6468
168.562,tag5306
168.235,tag6473
168.836,tag6479
168.696,tag5310
168.555,tag2476
168.871,tag6491
168.611,tag2492
168.525,tag6479
168.190,tag2484
168.454,tag5311
168.722,tag5291
169.339,tag2975
169.601,tag2478
169.425,tag5298
169.067,tag5291
169.681,tag6495
169.139,tag2468
169.758,tag8636
169.672,tag5310
169.740,tag6491
169.998,tag6485
169.561,tag6482
169.649,tag2475
169.152,tag5280
169.035,tag2480
169.039,tag5296
169.326,tag5281
169.554,tag5308
169.604,tag2474
169.617,tag5302
169.594,tag5287
169.107,tag2491
169.365,tag6492
169.586,tag2469
169.951,tag2481
169.452,tag5290
169.822,tag5284
169.718,tag5291
169.017,tag6466
169.289,tag2467
169.719,tag6494
169.145,tag5291
169.524,tag8940
169.141,tag5291
169.316,tag6471
169.550,tag9885
169.811,tag2482
169.411,tag5299
169.599,tag2488
169.073,tag6466
169.558,tag5310
170.652,tag8860
170.899,tag5297
170.492,tag6490
170.845,tag2483
170.129,tag5299
170.745,tag7320
170.140,tag6476
170.825,tag5287
170.614,tag2486
170.300,tag2477
170.678,tag2488
170.053,tag5283
170.192,tag6492
170.782,tag6482
170.298,tag6494
170.644,tag2477
170.812,tag2488
170.973,tag6478
170.756,tag5286
170.818,tag6481
170.971,tag6475
170.110,tag2483
170.513,tag6471
170.340,tag5306
170.137,tag5282
170.978,tag6465
170.857,tag6488
170.039,tag6492
170.954,tag2477
170.981,tag5288
170.310,tag2468
170.547,tag2480
170.521,tag4939
170.262,tag5305
170.446,tag2476
170.669,tag5291
170.366,tag2488
170.586,tag5308
170.220,tag2477
170.139,tag5281
171.789,tag5303
171.148,tag6473
171.532,tag6477
171.916,tag2470
171.229,tag7711
171.240,tag2480
171.138,tag2490
171.298,tag2491
171.356,tag5307
171.225,tag2490
171.247,tag6473
171.262,tag6482
171.740,tag2478
171.482,tag2495
171.232,tag6482
171.807,tag6469
171.875,tag6486
171.978,tag5306
171.093,tag5300
171.270,tag5300
171.098,tag2472
171.671,tag2466
171.191,tag2491
171.358,tag6483
171.097,tag2487
171.848,tag6411
171.915,tag2476
171.236,tag6483
171.331,tag1115
171.936,tag6544
171.864,tag5304
171.859,tag5297
171.424,tag5289
171.044,tag6473
171.517,tag6480
171.237,tag2485
171.395,tag5287
171.898,tag3266
171.788,tag5289
171.511,tag2478
172.662,tag2482
172.986,tag2494
172.917,tag2485
172.240,tag5308
172.992,tag6492
172.890,tag2476
172.094,tag2468
172.168,tag4431
172.877,tag6464
172.993,tag5299
172.709,tag6469
172.051,tag6468
172.736,tag2471
172.734,tag6481
172.138,tag6469
172.938,tag5297
172.565,tag5285
172.779,tag6481
172.539,tag6490
172.623,tag5285
172.364,tag5298
172.602,tag2486
172.469,tag2494
172.468,tag5298
172.853,tag5308
172.924,tag6471
172.225,tag6489
172.869,tag5310
172.724,tag5281
172.901,tag2471
172.962,tag6476
172.439,tag6469
172.766,tag5297
172.897,tag5299
172.500,tag6477
172.238,tag8863
172.857,tag6494
172.396,tag2481
172.342,tag6464
172.264,tag2483
173.663,tag6481
173.737,tag6495
173.679,tag5293
173.379,tag2465
173.241,tag2479
173.204,tag6465
173.968,tag5294
173.453,tag2480
173.273,tag2467
173.939,tag6474
173.602,tag2473
173.866,tag2482
173.128,tag5298
173.081,tag2465
173.517,tag5292
173.210,tag5310
173.712,tag5280
173.298,tag5294
173.275,tag5290
173.059,tag5288
173.701,tag5296
173.548,tag2487
173.963,tag6479
173.019,tag2069
173.375,tag5281
173.554,tag2491
173.370,tag5295
173.395,tag6468
173.685,tag2482
173.910,tag6480
173.538,tag5297
173.524,tag5283
173.959,tag6487
173.455,tag2483
173.521,tag7941
173.455,tag6476
173.835,tag6487
173.268,tag2478
173.249,tag3241
173.709,tag5308
174.711,tag2469
174.371,tag6485
174.108,tag5292
174.641,tag11922
174.447,tag2465
174.854,tag5290
174.126,tag6494
174.288,tag6475
174.176,tag2483
174.048,tag6470
174.340,tag5288
174.104,tag6483
174.621,tag6470
174.618,tag5307
174.311,tag6480
174.869,tag5295
174.195,tag6468
174.796,tag5306
174.646,tag6474
174.206,tag5304
174.754,tag11186
174.256,tag6475
174.173,tag6493
174.518,tag6483
174.897,tag6465
174.183,tag6464
174.061,tag4597
174.539,tag2470
174.729,tag2493
174.607,tag6467
174.226,tag5297
174.197,tag2476
174.645,tag2485
174.723,tag6491
174.199,tag2477
174.471,tag2490
174.001,tag5286
174.715,tag6475
174.205,tag6490
174.374,tag11611
175.696,tag5298
175.458,tag6485
175.898,tag2468
175.687,tag5291
175.271,tag6484
175.401,tag2493
175.683,tag5309
175.182,tag6485
175.872,tag5302
175.316,tag2467
175.469,tag6482
175.839,tag5282
175.915,tag6481
175.513,tag6495
175.553,tag6494
175.925,tag5283
175.427,tag2469
175.336,tag4533
175.996,tag5288
175.674,tag6495
175.588,tag5302
175.303,tag2474
175.395,tag2486
175.878,tag5293
175.786,tag2477
175.127,tag2469
175.545,tag5306
175.695,tag6468
175.859,tag3396
175.382,tag6493
175.829,tag2479
175.336,tag2477
175.075,tag2494
175.727,tag10921
175.388,tag2494
175.650,tag5288
175.449,tag5303
175.029,tag5311
175.223,tag5280
175.366,tag2477
176.598,tag6482
176.095,tag2478
176.695,tag6478
176.925,tag5308
176.029,tag5307
176.550,tag5294
176.513,tag8482
176.210,tag2487
176.802,tag2473
176.279,tag6482
176.595,tag5303
176.494,tag6488
176.727,tag6484
176.764,tag2482
176.605,tag5282
176.997,tag5295
176.333,tag2494
176.209,tag6482
176.894,tag2492
176.057,tag6483
176.480,tag2487
176.989,tag6494
176.059,tag2482
176.206,tag6493
176.333,tag2471
176.641,tag5283
176.242,tag2485
176.027,tag2473
176.384,tag2464
176.331,tag6478
176.698,tag5281
176.275,tag5291
176.940,tag6472
176.294,tag2483
176.529,tag2488
176.154,tag6464
176.616,tag5284
176.445,tag2491
176.433,tag5309
176.952,tag6481
177.645,tag6469
177.062,tag2476
177.908,tag2487
177.903,tag2482
177.242,tag2493
177.515,tag6478
177.450,tag6465
177.227,tag2464
177.954,tag5310
177.934,tag5788
177.910,tag2474
177.842,tag5291
177.180,tag6492
177.026,tag5297
177.074,tag6475
177.750,tag2482
177.491,tag6485
177.248,tag804
177.089,tag6479
177.403,tag6475
177.234,tag5283
177.949,tag5310
177.495,tag6477
177.423,tag6467
177.366,tag2467
177.779,tag8673
177.179,tag6467
177.741,tag5306
177.988,tag6481
177.642,tag5283
177.501,tag2490
177.138,tag5291
177.034,tag1454
177.141,tag6468
177.155,tag6414
177.470,tag2472
177.406,tag5288
177.304,tag545
177.118,tag6480
177.519,tag5302
178.234,tag2468
178.052,tag6465
178.242,tag6489
178.561,tag2479
178.867,tag9521
178.012,tag6493
178.216,tag6468
178.341,tag6488
178.655,tag5292
178.721,tag2479
178.146,tag5285
178.613,tag2476
178.871,tag2480
178.648,tag8419
178.374,tag5292
178.461,tag5303
178.354,tag5298
178.838,tag6473
178.629,tag2470
178.411,tag7877
178.159,tag3999
178.878,tag2480
178.194,tag5297
178.386,tag7495
178.476,tag5306
178.769,tag5295
178.227,tag5300
178.686,tag2474
178.474,tag2491
178.249,tag2482
178.039,tag6492
178.533,tag6487
178.953,tag5295
178.127,tag6490
178.559,tag2464
178.100,tag2494
178.618,tag10870
178.585,tag5295
178.353,tag2466
178.300,tag6476
179.610,tag6469
179.612,tag2477
179.252,tag5284
179.432,tag2485
179.371,tag6489
179.439,tag5283
179.285,tag2475
179.739,tag5290
179.618,tag6484
179.567,tag6466
179.869,tag5286
179.796,tag2489
179.236,tag2472
179.336,tag6479
179.278,tag5308
179.015,tag4575
179.778,tag6477
179.701,tag5283
179.601,tag5310
179.576,tag6467
179.039,tag2481
179.816,tag5290
179.148,tag5305
179.715,tag5301
179.695,tag2490
179.598,tag5280
179.401,tag2473
179.782,tag2484
179.618,tag10220
179.673,tag6491
179.670,tag6474
179.279,tag5290
179.974,tag5310
179.963,tag6464
179.638,tag6494
179.789,tag2467
179.673,tag2478
179.124,tag4396
179.195,tag2468
179.300,tag2477
180.131,tag5280
180.997,tag5300
180.693,tag10550
180.193,tag5310
180.287,tag5298
180.331,tag6468
180.902,tag6487
180.107,tag2478
180.015,tag5280
180.558,tag6468
180.180,tag5299
180.234,tag10769
180.872,tag5299
180.064,tag2475
180.218,tag6489
180.582,tag6495
180.123,tag6476
180.503,tag2465
180.207,tag5286
180.011,tag5301
180.029,tag6481
180.759,tag2476
180.177,tag5299
180.267,tag6492
180.264,tag6493
180.059,tag5298
180.349,tag6477
180.888,tag5292
180.577,tag2475
180.820,tag5296
180.290,tag5302
180.178,tag5299
180.538,tag2480
180.110,tag2489
180.400,tag6482
180.511,tag5290
180.102,tag6482
180.113,tag5311
180.043,tag6486
180.501,tag5306
181.423,tag2472
181.598,tag2487
181.374,tag2495
181.535,tag5300
181.442,tag6487
181.627,tag2482
181.280,tag6475
181.952,tag8052
181.450,tag2485
181.359,tag2482
181.505,tag6485
181.087,tag5307
181.453,tag6465
181.124,tag6478
181.308,tag5289
181.037,tag2477
181.210,tag2475
181.040,tag5290
181.585,tag5292
181.008,tag2467
181.523,tag6483
181.257,tag4641
181.965,tag6473
181.496,tag2483
181.991,tag5284
181.365,tag5302
181.312,tag2485
181.466,tag11783
181.219,tag6468
181.879,tag5280
181.263,tag6475
181.327,tag5307
181.601,tag5286
181.697,tag2487
181.871,tag2489
181.976,tag5304
181.653,tag7195
181.388,tag6484
181.768,tag6487
181.351,tag6471
182.229,tag5294
182.573,tag2989
182.466,tag6483
182.457,tag6040
182.992,tag6485
182.482,tag5463
182.614,tag6493
182.839,tag2483
182.553,tag2493
182.875,tag2474
182.535,tag6476
182.683,tag5295
182.572,tag6468
182.207,tag5285
182.764,tag10873
182.265,tag2474
182.372,tag6490
182.127,tag2470
182.656,tag6475
182.776,tag5283
182.033,tag5301
182.028,tag5303
182.053,tag5294
182.783,tag2474
182.580,tag5297
182.536,tag2492
182.139,tag5291
182.488,tag5307
182.011,tag6489
182.196,tag3428
182.609,tag5280
182.060,tag6484
182.836,tag2467
182.525,tag5287
182.102,tag5287
182.063,tag6488
182.092,tag6491
182.448,tag6472
182.374,tag4780
182.598,tag6479
183.667,tag5295
183.951,tag5281
183.097,tag5304
183.875,tag6474
183.214,tag5310
183.967,tag6493
183.182,tag5288
183.682,tag6470
183.110,tag6495
183.394,tag5288
183.988,tag5291
183.442,tag2482
183.162,tag6477
183.640,tag2480
183.774,tag6369
183.530,tag6475
183.391,tag5311
183.110,tag6482
183.495,tag5305
183.943,tag2469
183.745,tag2489
183.798,tag5639
183.423,tag5295
183.913,tag6485
183.597,tag2473
183.898,tag6471
183.485,tag6476
183.923,tag5302
183.919,tag2493
183.573,tag5301
183.374,tag5289
183.802,tag2483
183.358,tag6467
183.118,tag2468
183.357,tag6479
183.525,tag2485
183.411,tag2488
183.660,tag5302
183.463,tag2485
183.366,tag5285
184.402,tag6465
184.587,tag2470
184.516,tag2483
184.285,tag6486
184.072,tag2478
184.106,tag2467
184.867,tag2472
184.586,tag6493
184.764,tag2484
184.356,tag5284
184.877,tag5296
184.508,tag6490
184.818,tag6478
184.919,tag5304
184.531,tag6495
184.485,tag2469
184.258,tag5309
184.874,tag2471
184.312,tag5281
184.671,tag5287
184.788,tag5371
184.328,tag2491
184.977,tag2464
184.637,tag5300
184.300,tag5289
184.850,tag6482
184.855,tag5305
184.957,tag6485
184.028,tag4992
184.407,tag5305
184.869,tag5299
184.240,tag5289
184.806,tag6464
184.738,tag2471
184.201,tag6493
184.693,tag2483
184.125,tag6476
184.430,tag5302
184.818,tag5296
184.066,tag11749
185.980,tag6464
185.977,tag2477
185.867,tag6469
185.441,tag5297
185.809,tag6469
185.906,tag2469
185.114,tag5281
185.831,tag5295
185.011,tag3424
185.013,tag3578
185.312,tag5290
185.926,tag4241
185.226,tag2495
185.604,tag5309
185.476,tag5309
185.366,tag2467
185.617,tag2476
185.361,tag5286
185.766,tag5291
185.129,tag5301
185.367,tag6475
185.414,tag6479
185.479,tag2476
185.935,tag5285
185.035,tag6492
185.820,tag2481
185.458,tag6468
185.177,tag5306
185.262,tag2487
185.877,tag6473
185.903,tag5289
185.124,tag5146
185.993,tag6485
185.725,tag2490
185.529,tag5284
185.497,tag5280
185.033,tag5311
185.230,tag6464
185.335,tag2491
185.465,tag2476
186.799,tag2477
186.284,tag2478
186.377,tag2468
186.492,tag2492
186.365,tag6468
186.522,tag5301
186.753,tag6470
186.111,tag2472
186.823,tag5311
186.923,tag2487
186.953,tag2480
186.255,tag6488
186.762,tag6470
186.764,tag2473
186.360,tag2475
186.682,tag5300
186.276,tag5292
186.687,tag2485
186.329,tag2495
186.465,tag2484
186.816,tag5311
186.184,tag2485
186.137,tag5290
186.579,tag6469
186.842,tag5287
186.845,tag5291
186.852,tag2495
186.124,tag5285
186.151,tag2493
186.941,tag5300
186.760,tag5292
186.575,tag5286
186.829,tag5285
186.736,tag2476
186.063,tag6479
186.651,tag6467
186.824,tag5305
186.986,tag2495
186.568,tag3583
186.482,tag6485
187.206,tag6489
187.783,tag2464
187.913,tag5309
187.006,tag2477
187.220,tag6494
187.866,tag2485
187.944,tag2486
187.689,tag6493
187.352,tag5285
187.477,tag2322
187.840,tag6471
187.700,tag6471
187.139,tag2480
187.689,tag5297
187.490,tag5302
187.922,tag5293
187.056,tag5284
187.989,tag1292
187.128,tag2492
187.761,tag5292
187.222,tag6484
187.408,tag2487
187.309,tag6477
187.770,tag6482
187.519,tag2486
187.840,tag3843
187.843,tag5297
187.991,tag6470
187.280,tag2486
187.285,tag5282
187.093,tag5310
187.172,tag6492
187.740,tag6485
187.360,tag5288
187.308,tag5299
187.688,tag2467
187.354,tag2472
187.596,tag5280
187.436,tag5292
187.626,tag1406
188.883,tag5300
188.471,tag2490
188.336,tag2473
188.828,tag6482
188.896,tag2482
188.825,tag5281
188.652,tag6485
188.014,tag6482
188.266,tag2465
188.918,tag5292
188.603,tag5311
188.296,tag5308
188.925,tag6492
188.662,tag6465
188.129,tag6480
188.536,tag6472
188.709,tag6471
188.652,tag6492
188.537,tag2495
188.839,tag5283
188.230,tag2464
188.442,tag6467
188.124,tag4754
188.419,tag2492
188.948,tag5293
188.808,tag5280
188.897,tag5309
188.494,tag5291
188.670,tag6491
188.574,tag8961
188.914,tag3050
188.573,tag5301
188.994,tag5282
188.364,tag2472
188.281,tag5304
188.782,tag2478
188.374,tag5304
188.799,tag6482
188.028,tag6471
188.827,tag2482
189.926,tag5830
189.597,tag6476
189.448,tag2484
189.826,tag2487
189.307,tag6471
189.203,tag5284
189.412,tag6474
189.045,tag2482
189.552,tag5304
189.948,tag6470
189.559,tag5291
189.730,tag6472
189.170,tag6486
189.903,tag6464
189.798,tag6493
189.857,tag2464
189.219,tag2472
189.188,tag5282
189.621,tag6476
189.198,tag6470
189.945,tag2464
189.339,tag5294
189.099,tag5297
189.832,tag5294
189.720,tag5311
189.378,tag2486
189.578,tag2473
189.944,tag7270
189.471,tag6490
189.458,tag6490
189.974,tag6492
189.225,tag6487
189.179,tag2478
189.279,tag6464
189.859,tag6485
189.652,tag6478
189.202,tag6475
189.116,tag2495
189.042,tag5295
189.026,tag7561
190.326,tag6489
190.717,tag6478
190.213,tag2484
190.487,tag6473
190.706,tag2489
190.749,tag5302
190.012,tag2481
190.602,tag6468
190.691,tag2492
190.734,tag5289
190.093,tag5306
190.042,tag1548
190.907,tag2482
190.819,tag2465
190.425,tag6479
190.513,tag6468
190.376,tag2486
190.793,tag5305
190.062,tag2504
190.806,tag6495
190.662,tag5309
190.379,tag11308
190.851,tag9082
190.996,tag2482
190.012,tag6466
190.449,tag5290
190.673,tag6476
190.451,tag6493
190.243,tag5301
190.918,tag2464
190.273,tag2484
190.781,tag6466
190.061,tag1622
190.117,tag5297
190.224,tag5282
190.544,tag6482
190.944,tag6469
190.592,tag6486
190.211,tag6478
190.087,tag6472
191.303,tag5303
191.203,tag5285
191.221,tag6489
191.844,tag6495
191.768,tag5288
191.349,tag6494
191.594,tag6489
191.755,tag2490
191.058,tag6477
191.615,tag2088
191.944,tag6494
191.365,tag2477
191.719,tag5304
191.191,tag2487
191.460,tag11485
191.449,tag6470
191.030,tag6492
191.267,tag5292
191.748,tag5291
191.717,tag6484
191.672,tag5281
191.094,tag7415
191.762,tag5304
191.146,tag4085
191.578,tag5285
191.998,tag6966
191.118,tag5290
191.832,tag2484
191.051,tag5289
191.523,tag2466
191.689,tag2495
191.129,tag6475
191.110,tag6469
191.021,tag5311
191.219,tag6468
191.323,tag6493
191.055,tag5296
191.194,tag5289
191.266,tag5285
191.957,tag2489
192.823,tag5284
192.272,tag5096
192.487,tag2474
192.041,tag5286
192.604,tag5303
192.164,tag2472
192.741,tag5296
192.204,tag2466
192.408,tag2464
192.911,tag10481
192.109,tag5299
192.514,tag6494
192.359,tag2466
192.808,tag5310
192.611,tag2493
192.480,tag1991
193.000,tag2477
192.414,tag5310
192.149,tag2482
192.579,tag6493
192.151,tag5285
192.526,tag6471
192.071,tag5286
192.597,tag6468
192.983,tag5284
192.106,tag5298
192.417,tag5281
192.858,tag2487
192.224,tag6475
192.954,tag6482
192.359,tag5301
192.402,tag2483
192.637,tag2711
192.669,tag5292
192.487,tag2478
192.373,tag6487
192.751,tag5294
192.248,tag9567
192.574,tag6494
192.852,tag2493
193.874,tag6484
193.686,tag6478
193.736,tag2481
193.625,tag131
193.295,tag6467
193.720,tag2494
193.624,tag2474
193.559,tag2480
193.221,tag6485
193.648,tag5290
193.640,tag5280
193.922,tag5299
193.190,tag6951
193.147,tag6493
193.210,tag5298
193.794,tag4758
193.020,tag6478
193.750,tag2491
193.227,tag6467
193.093,tag2464
193.297,tag2476
193.214,tag6490
193.890,tag2481
193.825,tag2483
193.682,tag5293
193.084,tag5300
193.065,tag8132
193.684,tag5297
193.343,tag2481
193.410,tag6309
193.150,tag2466
193.938,tag6483
193.155,tag6483
193.149,tag6475
193.041,tag2486
193.080,tag6490
193.121,tag2473
193.815,tag6466
193.372,tag2475
193.367,tag2481
194.384,tag5287
194.924,tag6469
194.639,tag6465
194.092,tag6494
194.391,tag5287
194.293,tag6475
194.301,tag5311
194.294,tag5302
194.393,tag6475
194.518,tag6492
194.655,tag2484
194.071,tag5280
194.335,tag5297
194.508,tag10196
194.748,tag2488
194.227,tag4362
194.065,tag8624
194.988,tag5295
194.932,tag6476
194.566,tag5282
194.053,tag4941
194.005,tag2467
194.949,tag6489
194.969,tag5292
194.820,tag10888
194.797,tag5309
194.298,tag4307
194.627,tag5281
194.500,tag6489
194.381,tag2490
194.830,tag5307
194.481,tag5290
194.926,tag6480
194.812,tag6471
194.848,tag6475
194.295,tag6488
194.404,tag6486
194.489,tag8055
194.166,tag6465
194.575,tag5304
195.238,tag2473
195.796,tag6487
195.930,tag2471
195.901,tag5301
195.893,tag10148
195.298,tag6491
195.818,tag5290
195.755,tag2483
195.291,tag2471
195.212,tag5290
195.663,tag6479
195.374,tag6482
195.991,tag5293
195.841,tag5302
195.459,tag6477
195.568,tag5311
195.120,tag6485
195.661,tag6479
195.077,tag3147
195.540,tag6465
195.912,tag6479
195.344,tag5303
195.412,tag4721
195.038,tag2495
195.467,tag6475
195.198,tag2488
195.440,tag5298
195.188,tag5296
195.220,tag2485
196.000,tag2479
195.758,tag5305
195.471,tag2484
195.911,tag5296
195.084,tag2482
195.623,tag6469
195.685,tag6483
195.344,tag5305
195.090,tag6493
195.771,tag10879
195.951,tag6474
196.146,tag2486
196.025,tag6486
196.298,tag5305
196.354,tag5292
196.741,tag9369
196.122,tag5293
196.881,tag2488
196.595,tag5291
196.256,tag5286
196.223,tag6465
196.673,tag2476
196.484,tag2479
196.542,tag2487
196.359,tag6481
196.053,tag6465
